554 1 33554413 33554412 253
555 0 33 34 0
555 1 20 0 252
556 0 34 35 0
557 0 35 36 0
558 0 36 37 0
559 0 37 38 0
560 0 38 39 0
561 0 39 40 0
561 1 0 41 252
562 0 40 2 0
563 0 2 3 0
563 1 33554414 1 251
564 0 3 4 0
565 0 4 49 0
566 0 49 41 0
567 0 41 42 0
567 1 33554412 33554413 253
568 0 42 43 0
568 1 1 20 251
569 0 43 44 0
569 1 33554413 33554415 253
570 0 44 45 0
570 1 41 20 252
571 0 45 46 0
571 1 20 33554414 251
572 0 46 47 0
572 1 0 1 1
573 0 47 48 0
573 1 0 1 0
574 0 48 20 0
575 0 20 21 0
575 1 33554415 33554416 253
576 0 21 22 0
576 1 33554414 20 251
577 0 22 23 0
577 1 33554416 33554417 253
578 0 23 24 0
579 0 24 25 0
579 1 20 33554417 251
580 0 25 26 0
580 1 1 3 1
581 0 26 27 0
581 1 3 1 1
582 0 27 28 0
582 1 33554417 33554416 251
583 0 28 29 0
583 2 20 1 33554416
584 0 29 30 0
585 0 30 31 0
585 1 33554417 33554415 253
586 0 31 32 0
586 2 2 20 33554415
587 0 32 33 0
587 1 33554415 33554414 253
588 0 33 34 0
588 1 20 0 252
589 0 34 35 0
590 0 35 36 0
591 0 36 37 0
592 0 37 38 0
593 0 38 39 0
594 0 39 40 0
594 1 0 41 252
595 0 40 2 0
596 0 2 3 0
596 1 33554416 1 251
597 0 3 4 0
598 0 4 49 0
599 0 49 41 0
600 0 41 42 0
600 1 33554414 33554415 253
601 0 42 43 0
601 1 1 20 251
602 0 43 44 0
602 1 33554415 33554417 253
603 0 44 45 0
603 1 41 20 252
604 0 45 46 0
604 1 20 33554416 251
605 0 46 47 0
606 0 47 48 0
606 1 1 2 0
607 0 48 20 0
608 0 20 21 0
608 1 33554417 33554418 253
609 0 21 22 0
609 1 33554416 41 251
610 0 22 23 0
610 1 33554418 33554419 253
611 0 23 24 0
611 1 20 41 252
612 0 24 25 0
612 1 41 33554419 251
613 0 25 26 0
613 1 1 4 1
614 0 26 27 0
614 1 4 2 1
615 0 27 28 0
615 1 33554419 33554418 251
616 0 28 29 0
616 2 41 2 33554418
617 0 29 30 0
618 0 30 31 0
618 1 33554419 33554417 253
619 0 31 32 0
619 2 3 41 33554417
620 0 32 33 0
620 1 33554417 33554416 253
621 0 33 34 0
621 1 41 0 252
622 0 34 35 0
623 0 35 36 0
624 0 36 37 0
625 0 37 38 0
626 0 38 39 0
627 0 39 40 0
627 1 0 41 252
628 0 40 2 0
629 0 2 3 0
629 1 33554418 1 251
630 0 3 5 0
631 0 5 6 0
631 1 2 1 1
632 0 6 7 0
632 1 1 33554416 251
633 0 7 8 0
633 2 1 2 33554416
634 0 8 9 0
634 1 2 1 0
635 0 9 10 0
635 1 33554416 33554415 253
636 0 10 11 0
636 2 20 41 33554415
637 0 11 12 0
637 1 33554415 33554414 253
638 0 12 13 0
638 1 41 0 252
639 0 13 14 0
640 0 14 15 0
641 0 15 16 0
642 0 16 17 0
643 0 17 18 0
644 0 18 19 0
644 1 0 20 252
645 0 19 2 0
646 0 2 3 0
646 1 33554416 1 251
647 0 3 4 0
648 0 4 49 0
649 0 49 20 0
650 0 20 21 0
650 1 33554414 33554415 253
651 0 21 22 0
651 1 1 41 251
652 0 22 23 0
652 1 33554415 33554416 253
653 0 23 24 0
653 1 20 41 252
654 0 24 25 0
654 1 41 33554416 251
655 0 25 26 0
655 1 1 2 1
656 0 26 27 0
656 1 2 0 1
657 0 27 28 0
657 1 33554416 33554415 251
658 0 28 29 0
658 2 41 1 33554415
659 0 29 30 0
659 1 1 0 0
660 0 30 31 0
660 1 33554416 33554414 253
661 0 31 32 0
661 2 1 41 33554414
662 0 32 33 0
662 1 33554414 33554413 253
663 0 33 34 0
663 1 41 0 252
664 0 34 35 0
665 0 35 36 0
666 0 36 37 0
667 0 37 38 0
668 0 38 39 0
669 0 39 40 0
669 1 0 41 252
670 0 40 2 0
671 0 2 3 0
671 1 33554415 1 251
672 0 3 4 0
673 0 4 49 0
674 0 49 41 0
675 0 41 42 0
675 1 33554413 33554414 253
676 0 42 43 0
676 1 1 41 251
677 0 43 44 0
677 1 33554414 33554416 253
678 0 44 45 0
679 0 45 46 0
679 1 41 33554415 251
680 0 46 47 0
680 1 0 1 1
681 0 47 48 0
681 1 0 1 0
682 0 48 41 0
683 0 41 42 0
683 1 33554416 33554417 253
684 0 42 43 0
684 1 33554415 41 251
685 0 43 44 0
685 1 33554417 33554419 253
686 0 44 45 0
687 0 45 46 0
687 1 41 33554418 251
688 0 46 47 0
688 1 1 2 1
689 0 47 48 0
689 1 1 3 0
690 0 48 41 0
691 0 41 42 0
691 1 33554419 33554420 253
692 0 42 43 0
692 1 33554418 20 251
693 0 43 44 0
693 1 33554420 33554422 253
694 0 44 45 0
694 1 41 20 252
695 0 45 46 0
695 1 20 33554421 251
696 0 46 47 0
696 1 2 5 1
697 0 47 48 0
697 1 3 8 0
698 0 48 20 0
699 0 20 21 0
699 1 33554422 33554423 253
700 0 21 22 0
700 1 33554421 20 251
701 0 22 23 0
701 1 33554423 33554424 253
702 0 23 24 0
703 0 24 25 0
703 1 20 33554424 251
704 0 25 26 0
704 1 5 7 1
705 0 26 27 0
705 1 7 5 1
706 0 27 28 0
706 1 33554424 33554423 251
707 0 28 29 0
707 2 20 8 33554423
708 0 29 30 0
708 1 8 5 0
709 0 30 31 0
709 1 33554424 33554422 253
710 0 31 32 0
710 2 6 20 33554422
711 0 32 33 0
711 1 33554422 33554421 253
712 0 33 34 0
712 1 20 0 252
713 0 34 35 0
714 0 35 36 0
715 0 36 37 0
716 0 37 38 0
717 0 38 39 0
718 0 39 40 0
718 1 0 41 252
719 0 40 2 0
720 0 2 3 0
720 1 33554423 1 251
721 0 3 5 0
722 0 5 6 0
722 1 5 4 1
723 0 6 7 0
723 1 1 33554421 251
724 0 7 8 0
725 0 8 9 0
725 1 5 4 0
726 0 9 10 0
726 1 33554421 33554420 253
727 0 10 11 0
727 2 20 41 33554420
728 0 11 12 0
728 1 33554420 33554419 253
729 0 12 13 0
729 1 41 0 252
730 0 13 14 0
731 0 14 15 0
732 0 15 16 0
733 0 16 17 0
734 0 17 18 0
735 0 18 19 0
735 1 0 20 252
736 0 19 2 0
737 0 2 3 0
737 1 33554421 1 251
738 0 3 5 0
739 0 5 6 0
739 1 4 3 1
740 0 6 7 0
740 1 1 33554419 251
741 0 7 8 0
742 0 8 9 0
742 1 4 3 0
743 0 9 10 0
743 1 33554419 33554418 253
744 0 10 11 0
744 2 2 20 33554418
745 0 11 12 0
745 1 33554418 33554417 253
746 0 12 13 0
746 1 20 0 252
747 0 13 14 0
748 0 14 15 0
749 0 15 16 0
750 0 16 17 0
751 0 17 18 0
752 0 18 19 0
752 1 0 20 252
753 0 19 2 0
754 0 2 3 0
754 1 33554419 1 251
755 0 3 5 0
756 0 5 6 0
756 1 3 2 1
757 0 6 7 0
757 1 1 33554417 251
758 0 7 8 0
758 2 41 3 33554417
759 0 8 9 0
759 1 3 2 0
760 0 9 10 0
760 1 33554417 33554416 253
761 0 10 11 0
761 2 2 20 33554416
762 0 11 12 0
762 1 33554416 33554415 253
763 0 12 13 0
763 1 20 0 252
764 0 13 14 0
765 0 14 15 0
766 0 15 16 0
767 0 16 17 0
768 0 17 18 0
769 0 18 19 0
769 1 0 20 252
770 0 19 2 0
771 0 2 3 0
771 1 33554417 1 251
772 0 3 5 0
773 0 5 6 0
773 1 2 1 1
774 0 6 7 0
774 1 1 33554415 251
775 0 7 8 0
775 2 1 2 33554415
776 0 8 9 0
776 1 2 1 0
777 0 9 10 0
777 1 33554415 33554414 253
778 0 10 11 0
778 2 41 20 33554414
779 0 11 12 0
779 1 33554414 33554413 253
780 0 12 13 0
780 1 20 0 252
781 0 13 14 0
782 0 14 15 0
783 0 15 16 0
784 0 16 17 0
785 0 17 18 0
786 0 18 19 0
786 1 0 20 252
787 0 19 2 0
788 0 2 3 0
788 1 33554415 1 251
789 0 3 4 0
790 0 4 49 0
791 0 49 20 0
792 0 20 21 0
792 1 33554413 33554414 253
793 0 21 22 0
793 1 1 20 251
794 0 22 23 0
794 1 33554414 33554415 253
795 0 23 24 0
796 0 24 25 0
796 1 20 33554415 251
797 0 25 26 0
797 1 1 2 1
798 0 26 27 0
798 1 2 0 1
799 0 27 28 0
799 1 33554415 33554414 251
800 0 28 29 0
800 2 20 1 33554414
801 0 29 30 0
801 1 1 0 0
802 0 30 31 0
802 1 33554415 33554413 253
803 0 31 32 0
804 0 32 33 0
804 1 33554413 33554412 253
805 0 33 34 0
805 1 20 0 252
806 0 34 35 0
807 0 35 36 0
808 0 36 37 0
809 0 37 38 0
810 0 38 39 0
811 0 39 40 0
811 1 0 41 252
812 0 40 2 0
813 0 2 3 0
813 1 33554414 1 251
814 0 3 4 0
815 0 4 49 0
816 0 49 41 0
817 0 41 42 0
817 1 33554412 33554413 253
818 0 42 43 0
818 1 1 20 251
